book_id,authors,year,title,language_code,image_url,genres
145,Dan Brown,2001.0,Deception Point,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Historical|Historical Fiction|Classics|Horror|Mystery
146,Donna Tartt,2013.0,The Goldfinch,eng,https://images.gr-assets.com/books/1451554970m/17333223.jpg,Classics|Fiction|Historical|Historical Fiction|War|Literature
147,Jay Asher,2007.0,Thirteen Reasons Why,eng,https://images.gr-assets.com/books/1333822506m/1217100.jpg,Fantasy|Classics|Fiction|Young Adult|Childrens
148,Tracy Chevalier,1999.0,Girl with a Pearl Earring,eng,https://images.gr-assets.com/books/1327197580m/2865.jpg,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
149,Gayle Forman,2009.0,"If I Stay (If I Stay, #1)",en-US,https://images.gr-assets.com/books/1347462970m/4374400.jpg,Classics|Fiction|Historical|Historical Fiction|Adventure|Literature|Cultural|France|Historical|Classics|Classic Literature|Novels|Romance
150,Anita Diamant,1997.0,The Red Tent,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror|Fiction|Fantasy
151,Rick Riordan,2006.0,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",eng,https://images.gr-assets.com/books/1400602661m/28186.jpg,Fantasy|Young Adult|Fantasy|Mythology
152,Nicholas Sparks,2006.0,Dear John,en-US,https://images.gr-assets.com/books/1397749854m/5526.jpg,Romance|Fiction|Womens Fiction|Chick Lit|Young Adult|Contemporary
153,Cassandra Clare,2008.0,"City of Ashes (The Mortal Instruments, #2)",eng,https://images.gr-assets.com/books/1432730356m/1582996.jpg,Fiction|Classics|Historical|Historical Fiction|Romance|Magical Realism
154,William Shakespeare,1606.0,Macbeth,eng,https://images.gr-assets.com/books/1459795224m/8852.jpg,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy
155,J.R.R. Tolkien,1954.0,"The Two Towers (The Lord of the Rings, #2)",en-US,https://images.gr-assets.com/books/1298415523m/15241.jpg,Fiction|Historical|Historical Fiction|Romance|Classics|Cultural|Australia|Historical
156,Emily Giffin,2004.0,"Something Borrowed (Darcy & Rachel, #1)",eng,https://images.gr-assets.com/books/1305063535m/42156.jpg,Fantasy|Young Adult|Fiction
157,"Dr. Seuss, לאה נאור",1960.0,Green Eggs and Ham,en-US,https://images.gr-assets.com/books/1468680100m/23772.jpg,Childrens|Childrens|Picture Books|Classics|Holiday|Christmas|Fiction|Holiday|Fantasy|Poetry|Humor|Kids
158,"Roald Dahl, Quentin Blake",1964.0,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",eng,https://images.gr-assets.com/books/1309211401m/6310.jpg,Classics|Fiction|Historical|Historical Fiction|Academic|School|Cultural|African American
159,Rick Riordan,2008.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",eng,https://images.gr-assets.com/books/1443142158m/2120932.jpg,Fiction|Historical|Historical Fiction|Romance|Classics|Historical
160,Charles Dickens,1860.0,Great Expectations,eng,https://images.gr-assets.com/books/1327920219m/2623.jpg,Classics|Plays|Fiction|Drama|Humor|Literature|Plays|Theatre|Academic|School|Humor|Comedy|Romance
161,J.R.R. Tolkien,1955.0,"The Return of the King (The Lord of the Rings, #3)",en-US,https://images.gr-assets.com/books/1389977161m/18512.jpg,Science Fiction|Fiction|Humor|Fantasy|Classics
162,"Albert Camus, Matthew    Ward",1942.0,The Stranger,eng,https://images.gr-assets.com/books/1349927872m/49552.jpg,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
163,Rick Riordan,2010.0,"The Lost Hero (The Heroes of Olympus, #1)",eng,https://images.gr-assets.com/books/1464201003m/7736182.jpg,Nonfiction|Autobiography|Memoir|Travel
164,Rainbow Rowell,2013.0,Eleanor & Park,eng,https://images.gr-assets.com/books/1341952742m/15745753.jpg,Classics|Fiction|Historical|Historical Fiction|Adventure
165,George R.R. Martin,2005.0,"A Feast for Crows (A Song of Ice and Fire, #4)",en-US,https://images.gr-assets.com/books/1429538615m/13497.jpg,Classics|Fantasy|Fiction|Childrens
166,Ally Condie,2010.0,"Matched (Matched, #1)",eng,https://images.gr-assets.com/books/1367706191m/7735333.jpg,Childrens|Classics
167,Neil Gaiman,2001.0,"American Gods (American Gods, #1)",eng,https://images.gr-assets.com/books/1258417001m/4407.jpg,Childrens|Childrens|Picture Books|Fiction
168,"Stephen King, Bernie Wrightson",1978.0,The Stand,en-US,https://images.gr-assets.com/books/1213131305m/149267.jpg,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
169,Nicholas Sparks,2008.0,The Last Song,en-GB,https://images.gr-assets.com/books/1286549186m/6400090.jpg,Classics|Fiction|Young Adult|Childrens
170,Dan Brown,1998.0,Digital Fortress,en-GB,https://images.gr-assets.com/books/1360095966m/11125.jpg,Classics|Fiction|Historical|Historical Fiction|Cultural|China|Literature
171,"Jane Austen, Fiona Stafford",1815.0,Emma,eng,https://images.gr-assets.com/books/1373627931m/6969.jpg,Classics|Fiction|Literature|Romance
172,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Anna Karenina,eng,https://images.gr-assets.com/books/1352422904m/15823480.jpg,Classics|Plays|Fiction|Drama|Fantasy
173,Anthony Burgess,1962.0,A Clockwork Orange,eng,https://images.gr-assets.com/books/1348339306m/227463.jpg,Poetry|Philosophy|Classics|Fiction|Spirituality|Religion
174,William Paul Young,2007.0,The Shack,eng,https://images.gr-assets.com/books/1344270232m/1812457.jpg,Fantasy|Fiction|Historical|Historical Fiction|Mythology|Arthurian|Science Fiction Fantasy
175,Rick Riordan,2009.0,"The Last Olympian (Percy Jackson and the Olympians, #5)",eng,https://images.gr-assets.com/books/1327924597m/4502507.jpg,Classics|Fiction|Literature|Cultural|Africa|Academic|School
176,Stephen King,1986.0,It,en-US,https://images.gr-assets.com/books/1309376909m/18342.jpg,Fantasy|Fiction|Humor|Fantasy|Urban Fantasy
177,"Fyodor Dostoyevsky, David McDuff",1866.0,Crime and Punishment,eng,https://images.gr-assets.com/books/1382846449m/7144.jpg,Fiction|Historical|Historical Fiction|Classics|Cultural|China|Contemporary
178,Sylvia Plath,1963.0,The Bell Jar,en-US,https://images.gr-assets.com/books/1473890514m/6514.jpg,Fantasy|Classics|Fiction
179,Frank McCourt,1996.0,"Angela's Ashes (Frank McCourt, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Mythology
180,"Hermann Hesse, Hilda Rosner",1922.0,Siddhartha,eng,https://images.gr-assets.com/books/1428715580m/52036.jpg,Fiction|Classics|Philosophy|Fantasy|Spirituality|Inspirational
181,Truman Capote,1965.0,In Cold Blood,eng,https://images.gr-assets.com/books/1424931136m/168642.jpg,Classics|Fantasy|Fiction|Childrens
182,"Kami Garcia, Margaret Stohl",2009.0,"Beautiful Creatures (Caster Chronicles, #1)",eng,https://images.gr-assets.com/books/1327873282m/6304335.jpg,Fantasy|Fiction|Childrens|Classics|Young Adult
183,Cassandra Clare,2010.0,"Clockwork Angel (The Infernal Devices, #1)",eng,https://images.gr-assets.com/books/1454962884m/7171637.jpg,Classics|Fiction|Adventure|Young Adult|Animals|Historical|Historical Fiction|Literature|Academic|School|Childrens|Novels
184,"Roald Dahl, Quentin Blake",1988.0,Matilda,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance|Fantasy|Paranormal
185,Erin Morgenstern,2011.0,The Night Circus,eng,https://images.gr-assets.com/books/1387124618m/9361589.jpg,Fantasy|Young Adult|Fantasy|Mythology|Fiction
186,Philippa Gregory,2001.0,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,https://images.gr-assets.com/books/1355932638m/37470.jpg,Childrens|Picture Books|Childrens|Fiction
187,Scott Westerfeld,2005.0,"Uglies (Uglies, #1)",eng,https://images.gr-assets.com/books/1443904172m/24770.jpg,Classics|Fiction|Cultural|France|Literature
188,George R.R. Martin,2011.0,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,https://images.gr-assets.com/books/1327885335m/10664113.jpg,Fiction|Mystery|Thriller|Mystery|Crime
189,J.R.R. Tolkien,1955.0,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,https://images.gr-assets.com/books/1411114164m/33.jpg,Young Adult|Fiction|Childrens|Fantasy|Classics
190,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail,eng,https://images.gr-assets.com/books/1453189881m/12262741.jpg,Fantasy|Young Adult|Fantasy|Mythology|Fiction
191,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,en-US,https://images.gr-assets.com/books/1442239711m/472331.jpg,Young Adult|Fiction|Fantasy|Science Fiction|Dystopia|Science Fiction
192,Patrick Rothfuss,2007.0,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,https://images.gr-assets.com/books/1472068073m/186074.jpg,Romance|Fiction|Adult Fiction|Erotica|Adult|Erotica|Bdsm
193,Malcolm Gladwell,2008.0,Outliers: The Story of Success,en-US,https://images.gr-assets.com/books/1344266315m/3228917.jpg,Classics|Fiction|Literature|Historical|Historical Fiction
194,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby-Dick or, The Whale",eng,https://images.gr-assets.com/books/1327940656m/153747.jpg,Historical|Historical Fiction|Fiction|Fantasy|Historical|Classics|Romance|Adventure|Historical Fiction|Prehistoric|Adult|Adult Fiction
195,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,eng,https://images.gr-assets.com/books/1351979318m/2728527.jpg,Classics|Fiction|Poetry|Literature
196,Chuck Palahniuk,1996.0,Fight Club,eng,https://images.gr-assets.com/books/1357128997m/5759.jpg,Classics|Fiction|Literature|Novels
197,Charlaine Harris,2001.0,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,https://images.gr-assets.com/books/1468560853m/301082.jpg,Young Adult|Science Fiction|Dystopia|Science Fiction
198,Alice Walker,1982.0,The Color Purple,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Adventure|Young Adult
199,John Grogan,2005.0,Marley and Me: Life and Love With the World's Worst Dog,eng,https://images.gr-assets.com/books/1308858322m/12691.jpg,Fiction|Classics|Contemporary|Literature|Novels
200,Agatha Christie,1939.0,And Then There Were None,eng,https://images.gr-assets.com/books/1391120695m/16299.jpg,Fantasy|Classics|Fiction|Young Adult|Childrens
201,Dan Brown,2009.0,"The Lost Symbol (Robert Langdon, #3)",eng,https://images.gr-assets.com/books/1358274396m/6411961.jpg,Classics|Fiction|Historical|Historical Fiction|War|Literature
202,Becca Fitzpatrick,2009.0,"Hush, Hush (Hush, Hush, #1)",en-US,https://images.gr-assets.com/books/1358261334m/6339664.jpg,Classics|Fiction|Literature|Historical|Historical Fiction
203,Jamie McGuire,2011.0,"Beautiful Disaster (Beautiful, #1)",eng,https://images.gr-assets.com/books/1358259032m/11505797.jpg,Fantasy|Fiction|Adult
204,Charles Dickens,1843.0,A Christmas Carol,,https://images.gr-assets.com/books/1406512317m/5326.jpg,Young Adult|Contemporary|Fiction|Realistic Fiction
205,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,https://images.gr-assets.com/books/1380631642m/43763.jpg,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
206,Kiera Cass,2012.0,"The Selection (The Selection, #1)",en-US,https://images.gr-assets.com/books/1322103400m/10507293.jpg,Historical|Historical Fiction|Fiction|Cultural|Japan|Historical|Classics
207,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",en-US,https://images.gr-assets.com/books/1316730230m/6853.jpg,Historical|Historical Fiction|Fiction|Historical|Romance
208,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,https://images.gr-assets.com/books/1327878144m/6493208.jpg,Fiction|Contemporary|Historical|Historical Fiction
209,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,https://images.gr-assets.com/books/1390426249m/23807.jpg,History|Nonfiction|Classics|World War II|Holocaust|War
210,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",en-US,https://images.gr-assets.com/books/1361098973m/345627.jpg,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
211,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fantasy|Paranormal|Angels|Fantasy|Paranormal|Romance
212,Ian McEwan,2001.0,Atonement,eng,https://images.gr-assets.com/books/1320449708m/6867.jpg,Fantasy|Young Adult|Fiction
213,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,eng,https://images.gr-assets.com/books/1359061917m/485894.jpg,Classics|Fiction|Childrens|Young Adult
214,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,https://images.gr-assets.com/books/1361038385m/561456.jpg,Fiction|Classics|Humor|Literature
215,Ernest Cline,2011.0,Ready Player One,eng,https://images.gr-assets.com/books/1500930947m/9969571.jpg,Classics|Fiction|Literature|Novels
216,Garth Stein,2006.0,The Art of Racing in the Rain,eng,https://images.gr-assets.com/books/1377206302m/3153910.jpg,Historical|Historical Fiction|Fiction|Religion|Historical|Spirituality|Literature|Biblical Fiction|Biblical|Book Club|Adult
217,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,https://images.gr-assets.com/books/1312066724m/21996.jpg,Young Adult|Fantasy|Paranormal|Fantasy|Paranormal|Vampires|Romance
218,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",eng,https://images.gr-assets.com/books/1477803272m/13572249.jpg,Science Fiction|Fiction|Thriller|Adventure|Fantasy
219,"C.S. Lewis, Pauline Baynes",1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,https://images.gr-assets.com/books/1449868701m/11127.jpg,Historical|Historical Fiction|Fiction|Young Adult|Historical|World War II|Holocaust
220,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,en-US,https://images.gr-assets.com/books/1352539022m/3609760.jpg,Childrens|Classics|Fiction|Childrens|Picture Books
221,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Historical|Historical Fiction|Literature|Magical Realism
222,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",eng,https://images.gr-assets.com/books/1335860740m/7869.jpg,Fantasy|Fiction|Classics
223,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",eng,https://images.gr-assets.com/books/1327945104m/249747.jpg,Mystery|Classics|Fiction|Mystery|Crime
224,Lauren Kate,2009.0,"Fallen (Fallen, #1)",en-US,https://images.gr-assets.com/books/1440619649m/6487308.jpg,Fiction|Classics|Science Fiction|Humor|Literature
225,John Steinbeck,1952.0,East of Eden,eng,https://images.gr-assets.com/books/1441547516m/4406.jpg,Classics|Plays|Fiction|Historical|Historical Fiction|Drama|Academic|School
226,Gillian Flynn,2009.0,Dark Places,eng,https://images.gr-assets.com/books/1354988288m/5886881.jpg,Historical|Historical Fiction|Fiction|Historical|Classics|Art
227,John Grisham,1993.0,The Client,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fantasy|Romance|Fantasy|Paranormal|Shapeshifters|Werewolves
228,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Poetry|Childrens|Classics
229,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,https://images.gr-assets.com/books/1327872220m/24213.jpg,Nonfiction|Biography|History|Christian|Classics|Autobiography|Memoir
230,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Contemporary|Womens Fiction|Chick Lit
231,Tatiana de Rosnay,2007.0,Sarah's Key,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Poetry|Fantasy|Mythology
232,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",en-US,https://images.gr-assets.com/books/1375776480m/43615.jpg,Classics|Fiction|Literature|Philosophy|European Literature|German Literature
233,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,eng,https://images.gr-assets.com/books/1327124987m/9712.jpg,Fantasy|Young Adult|Fantasy|Mythology
234,Laurie Halse Anderson,1999.0,Speak,eng,https://images.gr-assets.com/books/1310121762m/439288.jpg,Classics|Fiction|Childrens|Fantasy
235,Liane Moriarty,2013.0,The Husband's Secret,eng,https://images.gr-assets.com/books/1460577225m/17802724.jpg,Fantasy|Fiction|Romance|Historical|Historical Fiction
236,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,https://images.gr-assets.com/books/1463384482m/1898.jpg,Fiction|Cultural|India|Historical|Historical Fiction|Contemporary
237,Stephen King,1974.0,Carrie,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Christian|Religion|Religion|Christianity|Fantasy
238,Augusten Burroughs,2002.0,Running with Scissors,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Animals|Autobiography|Memoir|Animals|Dogs|Biography
239,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,https://images.gr-assets.com/books/1386328204m/8908.jpg,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Science Fiction|Steampunk
240,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",eng,https://images.gr-assets.com/books/1397093185m/17212231.jpg,Horror|Fiction|Thriller|Mystery|Mystery|Crime
241,Lois Lowry,1989.0,Number the Stars,eng,https://images.gr-assets.com/books/1370917812m/47281.jpg,Fantasy|Young Adult|Fantasy|Paranormal|Romance|Fantasy|Urban Fantasy|Paranormal|Vampires|Paranormal|Angels|Fiction|Fantasy|Supernatural|Fantasy|Magic
242,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Science Fiction|Dystopia|Science Fiction
