book_id,title,book_rating,genres
13148,"Kiss the Girls (Alex Cross, #2)",3.93,Young Adult|Science Fiction|Dystopia|Romance
21853621,The Nightingale,4.54,Fiction|Mystery|Thriller|Mystery|Crime
6334,Never Let Me Go,3.8,Fiction|Contemporary|Literary Fiction|Literature|Mental Health|Mental Illness|Novels|Family|Adult Fiction|Adult|Health|Mental Health
366522,P.S. I Love You,4.01,Fiction|Contemporary|Womens Fiction|Chick Lit
17899948,Rebecca,4.2,Horror|Fantasy|Paranormal|Vampires|Fiction|Fantasy|Paranormal
18373,Flowers for Algernon,4.07,Romance|New Adult|Contemporary|Young Adult|Romance|Contemporary Romance
6952,Like Water for Chocolate,3.94,Young Adult|Contemporary|Fiction|Romance
1103,Snow Flower and the Secret Fan,4.05,Classics|Plays|Drama|Fiction|Academic|School
22034,The Godfather,4.36,Humor|Fiction|Historical|Historical Fiction|Fantasy|Religion|Humor|Comedy
49750,An Abundance of Katherines,3.63,Fantasy|Classics|Fiction|Historical|Historical Fiction|Mythology|Arthurian
29579,Foundation (Foundation #1),4.13,Historical|Historical Fiction|Northern Africa|Egypt|Fiction|Historical
15783514,The Ocean at the End of the Lane,3.99,Horror|Fiction|Thriller
30118,A Light in the Attic,4.34,Nonfiction|Biography|Adventure|Travel
29056083,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,Classics|Plays|Drama|Fiction
11614718,"Delirium (Delirium, #1)",3.99,Classics|Fiction|Cultural|Russia|Literature|Russian Literature|Literature
32499,The Pelican Brief,3.95,Young Adult|Fiction|Contemporary|Realistic Fiction
17061,Coraline,4.03,Fantasy|Young Adult|Fiction|Romance|Fantasy|Magic
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,Young Adult|Fantasy|Science Fiction|Science Fiction|Dystopia
70401,On the Road,3.64,Fantasy|Fiction|Fantasy|Urban Fantasy|Science Fiction Fantasy
16181775,"The Rosie Project (Don Tillman, #1)",4.01,Fiction|Historical|Historical Fiction|Fantasy|Mystery|Historical
3063499,The Lucky One,4.1,Classics|Fiction|Historical|Historical Fiction|Literature|Historical|Literature|American|Novels|Classics|Classic Literature|Literature|19th Century|Cultural|African American
2122,The Fountainhead,3.85,Classics|Fiction|Literature|Cultural|African American
19691,"The Hunt for Red October (Jack Ryan Universe, #4)",4.01,Childrens|Fantasy|Fiction|Classics
76620,"Watership Down (Watership Down, #1)",4.05,Fantasy|Young Adult|Fiction
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,Nonfiction|Animals|Autobiography|Memoir|Classics|Biography
3591262,Cutting for Stone,4.28,Poetry|Classics|Fiction|Literature
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,Fiction|Mystery|Historical|Historical Fiction|Gothic|Writing|Books About Books
295,Treasure Island,3.82,Fantasy|Young Adult|Romance|Fiction
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,Classics|Fiction|Philosophy|Cultural|France|Literature
10644930,11/22/63,4.29,Fiction|Historical|Historical Fiction|Classics|Literature
4948,The Very Hungry Caterpillar Board Book,4.29,Classics|Poetry|Fiction|Literature|Religion
135479,Cat's Cradle,4.18,Fiction|Historical|Historical Fiction|War|Classics|Short Stories
2493,The Time Machine,3.87,Horror|Fiction|Short Stories|Thriller
7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,Classics|Fiction|Young Adult|Childrens
39999,The Boy in the Striped Pajamas,4.1,Classics|Poetry|Plays|Fiction
4900,Heart of Darkness,3.42,Classics|Mystery|Fiction|Mystery|Crime
7812659,Safe Haven,4.19,Classics|Childrens|Fiction
52529,"The Secret (The Secret, #1)",3.62,Science Fiction|Fiction|Classics
227711,I Know This Much Is True,4.17,Young Adult|Fiction|Childrens|Classics
33124137,Pet Sematary,3.91,Classics|Nonfiction|Philosophy|Environment|Nature
5203,She's Come Undone,3.84,Classics|Fiction|Feminism|Academic|School|Literature
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,Classics|Science Fiction|Fiction|Science Fiction|Time Travel|Fantasy
33724,Can You Keep a Secret?,3.83,Fiction|Mystery|Contemporary
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,Fiction|Classics|Historical|Historical Fiction|World War II|Holocaust|War
14748,"Good in Bed (Cannie Shapiro, #1)",3.7,Fantasy|Young Adult|Fantasy|Paranormal|Romance
3412,The Thorn Birds,4.22,Philosophy|Fiction|Young Adult|Classics|Novels
2213661,The Graveyard Book,4.12,Fiction|Cultural|Japan|Asian Literature|Japanese Literature|Romance|Contemporary
13158800,The Light Between Oceans,4.0,Fiction|American|Southern|Classics|Contemporary|Romance
28194,"Inkheart (Inkworld, #1)",3.86,Childrens|Picture Books|Childrens
4894,Who Moved My Cheese?,3.74,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance|Fiction|Mystery
9791,A Walk in the Woods,4.05,Fiction|Historical|Historical Fiction|Lgbt|Classics|Womens Fiction|Chick Lit|American|Southern
13214,I Know Why the Caged Bird Sings,4.19,Romance|Adult Fiction|Erotica|Fiction|Erotica|Bdsm|Adult
15818107,Orphan Train,4.14,Fiction|Magical Realism|Cultural|Japan|Fantasy|Asian Literature|Japanese Literature|Contemporary
8755776,"City of Lost Souls (The Mortal Instruments, #5)",4.3,Womens Fiction|Chick Lit|Fiction|Romance|Humor|Contemporary
13526165,"Where'd You Go, Bernadette",3.9,Fantasy|Fiction|Fantasy|Epic Fantasy
10365,Where the Red Fern Grows,4.04,Fiction|Classics|Short Stories|Literature
14497,Neverwhere,4.18,Fiction|Historical|Historical Fiction|Cultural|Africa|Classics
9717,The Unbearable Lightness of Being,4.08,Young Adult|Contemporary|Romance|Fiction
16068905,Fangirl,4.12,Fiction|Classics|Cultural|Africa|Historical|Historical Fiction|Academic|School|Literature
4473,A Prayer for Owen Meany,4.22,Fantasy|Young Adult|Fantasy|Mythology
32234,White Oleander,3.93,Classics|Fiction|Literature|Historical|Historical Fiction|Literature|19th Century
9275658,"Legend (Legend, #1)",4.19,Nonfiction|Classics|History|Biography|Autobiography|Memoir
14866,Nineteen Minutes,4.1,Fantasy|Classics|Fiction|Young Adult|Childrens
2318271,The Last Lecture,4.25,Fiction|Mystery|Thriller|Mystery|Crime
228665,"The Eye of the World (Wheel of Time, #1)",4.18,Fantasy
10916,The Pact,4.0,Nonfiction|Science|History
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,Fiction|Science Fiction|Science Fiction|Dystopia
2153405,Still Alice,4.3,Classics|Fiction|Literature|Novels
13596809,"Reflected in You (Crossfire, #2)",4.33,Fiction|Mystery|Thriller|Mystery|Crime|Suspense
6689,James and the Giant Peach,3.99,Fiction|Contemporary|Literary Fiction|Book Club
13137,"1st to Die (Women's Murder Club, #1)",4.05,Classics|Fiction|Fantasy|Adventure|Literature|Novels|Classics|Classic Literature|Literature|18th Century|Academic|School|European Literature|British Literature
13,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,Romance|Classics|Historical|Historical Fiction|Fiction
6280118,One Day,3.77,Historical|Historical Fiction|Fiction|Historical|Romance|Military History|Civil War
32929,Goodnight Moon,4.27,Adult Fiction|Erotica|Fiction|Erotica|Bdsm|Adult|Contemporary|Romance|Womens Fiction|Chick Lit|Romance|Contemporary Romance|Romance|Erotic Romance|New Adult
7747374,"I Am Number Four (Lorien Legacies, #1)",3.94,Fiction|Animals|Animals|Dogs|Contemporary|Adult Fiction
1371,The Iliad,3.83,Young Adult|Romance|Contemporary|Fiction
13497818,The Casual Vacancy,3.28,Childrens|Picture Books|Childrens
24192,The Runaway Jury,3.96,Historical|Historical Fiction|Young Adult|Fiction|Classics|Childrens|Historical|World War II|Holocaust
4138,Naked,4.08,Young Adult|Romance|Fantasy|Science Fiction|Fiction
45978,"Eldest (The Inheritance Cycle, #2)",3.96,Classics|Fiction|Childrens|Animals|Young Adult
236093,"The Wonderful Wizard of Oz (Oz, #1)",3.98,Classics|Mystery|Fiction|Mystery|Crime
121749,"Prince Caspian (Chronicles of Narnia, #2)",3.96,Cultural|Africa|Travel|Nonfiction|History|Adventure|Autobiography|Memoir
16143347,We Were Liars,3.85,Religion|Religion|Islam|Nonfiction|Classics|Philosophy
11590,'Salem's Lot,3.99,Young Adult|Science Fiction|Dystopia|Fiction|Science Fiction
7745,Fear and Loathing in Las Vegas,4.08,Childrens|Fantasy|Fiction
10025305,"Clockwork Prince (The Infernal Devices, #2)",4.46,Classics|Fiction|Literature|European Literature|Irish Literature
20910157,Yes Please,3.81,Young Adult|Romance|Contemporary|Fiction
12996,Othello,3.88,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Science Fiction|Dystopia|Science Fiction
6149,Beloved,3.77,Fantasy|Young Adult|Fantasy|Dragons|Fiction
3236307,"Graceling (Graceling Realm, #1)",4.1,Fantasy|Young Adult|Fantasy|Mythology
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,Fantasy|Fiction|Horror|Science Fiction
355697,All Quiet on the Western Front,3.92,Classics|Horror|Fiction|Short Stories|Academic|School|Fantasy|Academic|Read For School|Poetry|Thriller|Literature|American
191139,"Oh, The Places You'll Go!",4.34,Classics|Fiction|Adventure|Animals|Young Adult|Literature|Historical|Historical Fiction|Childrens|Novels|Literature|American
16115612,And the Mountains Echoed,4.03,Science Fiction|Fiction|Classics|Science Fiction|Dystopia
7082,Do Androids Dream of Electric Sheep?,4.08,Young Adult|Fantasy|Fantasy|Paranormal|Romance
18254,Oliver Twist,3.85,Romance|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal Romance|Fantasy
17383917,The Screwtape Letters,4.21,Classics|Fiction|Young Adult|Academic|School|Historical|Historical Fiction
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,Classics|Poetry|Fiction|Fantasy|Literature|Academic|School
113946,How the Grinch Stole Christmas!,4.36,Fantasy|Young Adult|Fiction|Horror|Childrens|Fantasy|Paranormal
5805,V for Vendetta,4.25,Fiction|Young Adult|Classics|Contemporary
2203,John Adams,4.05,Classics|Fiction|Literature|Novels
14995,"Odd Thomas (Odd Thomas, #1)",3.94,Classics|Fiction|Romance
119324,"The Subtle Knife (His Dark Materials, #2)",4.1,Fiction|Historical|Historical Fiction|Literature
22232,"Stargirl (Stargirl, #1)",3.74,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
7090447,"The Red Pyramid (Kane Chronicles, #1)",4.06,Fantasy|Young Adult|Classics|Fiction|Childrens
350,Stranger in a Strange Land,3.91,Nonfiction|Autobiography|Memoir|Biography|Psychology
10176,Dress Your Family in Corduroy and Denim,4.08,Fantasy|Young Adult|Fantasy|Dragons|Fiction
6319,The BFG,4.22,Young Adult|Fantasy|Paranormal|Angels|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Supernatural|Fiction|Fantasy|Urban Fantasy|Young Adult|Teen
21,A Short History of Nearly Everything,4.19,Classics|Fiction|Historical|Historical Fiction|Literature
1852,The Call of the Wild,3.83,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction
7864437,"The Death Cure (Maze Runner, #3)",3.77,Romance|Fiction|Womens Fiction|Chick Lit|Young Adult|Contemporary
16793,Stardust,4.07,Fiction|Historical|Historical Fiction|Classics|Romance|Historical
33917,The Namesake,3.96,Sequential Art|Graphic Novels|Sequential Art|Comics|Nonfiction|History|Biography
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,Young Adult|Fantasy|Paranormal|Romance|Fantasy|Science Fiction|Aliens|Science Fiction|Romance|Paranormal Romance
11297,Norwegian Wood,4.02,Fiction|Cultural|India|Magical Realism|Classics|Historical|Historical Fiction|Fantasy|Literature
5168,Where the Heart Is,4.0,Fiction|Thriller|Mystery|Mystery|Crime|Suspense|Thriller|Legal Thriller
6567017,"Will Grayson, Will Grayson",3.84,Young Adult|Fiction|Realistic Fiction|Romance|Contemporary
1241,A Million Little Pieces,3.62,Science Fiction|Fiction|Classics|Short Stories
2282133,"Frostbite (Vampire Academy, #2)",4.3,Philosophy|Nonfiction|Religion|Classics|Spirituality|Poetry
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",3.8,Philosophy|Fiction|Classics|Spirituality
17250,The Crucible,3.55,Classics|Fiction|Adventure|Literature
50,"Hatchet (Brian's Saga, #1)",3.68,Classics|Fiction|Historical|Historical Fiction|Cultural|Russia|Literature|Russian Literature
68428,"The Final Empire (Mistborn, #1)",4.43,Fiction|Romance|Magical Realism|Historical|Historical Fiction|Classics|Fantasy|Food and Drink|Food
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,Fiction|Classics|Philosophy|European Literature|German Literature|Literature
7784,The Lorax,4.35,Classics|Fiction|Short Stories
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",3.96,Romance|Fiction|Contemporary|Womens Fiction|Chick Lit
7896527,"Throne of Glass (Throne of Glass, #1)",4.24,Fantasy|Young Adult|Fiction
2802316,"Shadow Kiss (Vampire Academy, #3)",4.37,Science Fiction|Fiction|Young Adult|Science Fiction|Dystopia|Fantasy
46170,For Whom the Bell Tolls,3.95,Horror|Fiction|Paranormal|Vampires|Fantasy
3367956,Hotel on the Corner of Bitter and Sweet,3.98,Classics|Poetry|Fiction|Literature
343,Perfume: The Story of a Murderer,4.0,Young Adult|Fantasy|Fantasy|Paranormal|Romance
1097,Fast Food Nation: The Dark Side of the All-American Meal,3.73,Classics|Fiction|Historical|Historical Fiction|Cultural|France
3950967,The Tales of Beedle the Bard,4.06,Fiction|Science Fiction|Fantasy|Historical|Historical Fiction
888628,Neuromancer,3.88,Young Adult|Science Fiction|Dystopia|Romance|Fantasy
10799,A Farewell to Arms,3.79,Childrens|Fantasy|Fiction
391729,The Tell-Tale Heart and Other Writings,4.15,Fiction|Cultural|India|Historical|Historical Fiction
10534,The Art of War,3.95,Historical|Historical Fiction|Romance|Fantasy|Fiction|Science Fiction|Time Travel|Historical
11367726,Defending Jacob,3.97,Science|Nonfiction|Classics|Science|Biology|Biology|Evolution|Philosophy
4980,Breakfast of Champions,4.08,Plays|Classics|Drama|Fiction|Academic|School
627206,The New Drawing on the Right Side of the Brain,3.84,Young Adult|Fantasy|Science Fiction
5826,Bel Canto,3.92,Fiction|Contemporary|Adult|Adult Fiction
1842,"Guns, Germs, and Steel: The Fates of Human Societies",4.0,Academic|School|Classics|Academic|Read For School|Plays|Plays|Theatre|Young Adult|High School
9375,Fried Green Tomatoes at the Whistle Stop Cafe,4.26,Fantasy|Classics|Fiction
37781,"Things Fall Apart (The African Trilogy, #1)",3.61,Fantasy|Young Adult|Fiction
33722,The Undomestic Goddess,3.82,Fiction|Classics|Science Fiction|Humor|Literature
23878688,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4.23,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
7190,The Three Musketeers,4.06,Fiction|Horror|Classics|Thriller|Mystery|Crime
6948436,Little Bee,3.7,Historical|Historical Fiction|Fiction|Cultural|China|Historical|Cultural|Asia
3975774,"Evermore (The Immortals, #1)",3.59,Nonfiction|Crime|True Crime|Mystery|Mystery|Crime
6327,The Witches,4.17,Classics|Fiction|Plays|Poetry|European Literature|German Literature|Drama
40440,The Thirteenth Tale,3.95,Fiction|Contemporary|Literature
6479259,"Spirit Bound (Vampire Academy, #5)",4.37,Fiction|Classics|Abandoned|Literature|Novels
5996153,"Blood Promise (Vampire Academy, #4)",4.35,Classics|Philosophy|Nonfiction|Politics|History
3478,Message in a Bottle,3.95,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
8683812,The Paris Wife,3.79,Horror|Fantasy|Fiction|Mystery|Magical Realism|Literature
862041,"Harry Potter Boxset (Harry Potter, #1-7)",4.74,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
16248068,"The Elite (The Selection, #2)",4.02,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Paranormal|Angels
119073,The Name of the Rose,4.11,Classics|Historical|Historical Fiction|Fiction|Adventure|Romance|Historical
46799,Go Ask Alice,3.77,Romance|New Adult|Young Adult|Contemporary
310612,A Confederacy of Dunces,3.89,Fiction|Classics|Historical|Historical Fiction|Young Adult|Literature|Jewish|Religion|Literature
92303,The Importance of Being Earnest,4.17,Fiction|Music|Contemporary|Humor|Romance
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",4.47,Fiction|Horror|Mystery
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",3.97,Fantasy|Young Adult|Fantasy|Paranormal|Romance
4929,Kafka on the Shore,4.13,Fantasy|Young Adult|Fiction|Short Stories
28877,"Red Dragon (Hannibal Lecter, #1)",4.01,Fiction|Classics|Philosophy|Cultural|France|Literature
41804,"I, Robot (Robot #0.1)",4.17,Young Adult|Science Fiction|Dystopia|Romance
42899,"Dark Lover (Black Dagger Brotherhood, #1)",4.21,Fiction|Contemporary|Womens Fiction|Chick Lit
7791997,"Crescendo (Hush, Hush, #2)",4.07,Fiction|Historical|Historical Fiction|Classics|Literature|Literary Fiction|Historical
6482837,Before I Fall,3.92,Nonfiction|History|Biography|War|War|World War II
9777,The God of Small Things,3.91,Fiction|Historical|Historical Fiction|European Literature|German Literature|World War II|Holocaust
18079776,The Invention of Wings,4.23,Fantasy|Fiction|Historical|Historical Fiction|Historical|Fantasy|Magic
6469165,What Alice Forgot,4.05,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
3869,A Brief History of Time,4.12,Young Adult|Fiction|Realistic Fiction|Contemporary|Childrens|Middle Grade
7315573,"Fall of Giants (The Century Trilogy, #1)",4.26,Fiction|Contemporary|Young Adult|Classics
6320534,Under the Dome,3.89,Fantasy|Fiction|Fantasy|Epic Fantasy
830,Snow Crash,4.02,Fantasy|Romance|Young Adult|New Adult
51738,Just Listen,4.06,Fiction|Westerns|Historical|Historical Fiction|Classics|Literature|Novels
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",4.34,Fantasy|Young Adult|Fiction|Childrens
9736930,Before I Go to Sleep,3.87,Classics|Fiction|Historical|Historical Fiction|Romance|Literature
102868,A Study in Scarlet,4.15,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
2248573,"Brisingr (The Inheritance Cycle, #3)",4.03,Fantasy|Young Adult|Fiction
56495,The Purpose Driven Life: What on Earth Am I Here for?,3.9,Classics|Fiction|Historical|Historical Fiction|Literature
676924,"Betrayed (House of Night, #2)",3.93,Childrens|Classics|Fiction
47212,"Storm Front (The Dresden Files, #1)",4.02,Fantasy|Young Adult|Fiction|Fantasy|Paranormal
