books
book_id,book_title,book_rating,genres
15096138,Hidden (Bone Secrets. #1),3.98,Young Adult|New Adult|Historical|Historical Fiction|Fiction|Adventure|Adult|War
29104680,Punk 57,4.22,Childrens|Picture Books|Childrens|Fiction|Realistic Fiction|Family|Humor|Childrens|Storytime|Humor|Funny|Childrens|Juvenile|Kids
337623,"Eye of the Storm (Sean Dillon, #1)",3.96,Fantasy|Fiction|Historical|Historical Fiction|Historical Fiction|Historical Fantasy|Historical|Cultural|Canada
17835351,Nikola Tesla: Imagination and the Man That Invented the 20th Century,3.79,Classics|Young Adult|Historical|Historical Fiction|Fiction|Childrens
23221,How to Be Popular,3.54,History|Religion|Religion|Islam
7707,Pygmalion & My Fair Lady,4.24,Historical|Historical Fiction|Mystery|Fiction|Historical|Mystery|Crime|Mystery|Historical Mystery
22028,Omerta,3.68,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic
12157365,"Unraveling (Unraveling, #1)",3.84,Fiction|Historical|Historical Fiction|Young Adult|Classics|Cultural|Canada
265264,One,3.94,Fiction|Science Fiction|Science Fiction|Alternate History|Historical|Historical Fiction|Fantasy
37187,The Tiger Rising,3.78,Young Adult|Adventure|Mystery|Spy Thriller|Espionage|Fiction|Thriller
28734,Magic's Price (Valdemar: Last Herald-Mage #3),4.26,Paranormal|Vampires|Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Fantasy
11970747,"The Hedge Knight (The Tales of Dunk and Egg, #1)",4.23,Fantasy|Young Adult|Fiction
527744,"After the Funeral (Hercule Poirot, #29)",3.84,Fantasy|Fantasy|Fairy Tales|Mystery|Childrens|Young Adult
160848,Wanted,3.71,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Demons|Paranormal|Vampires
13614,"Death Note, Vol. 8: Target (Death Note, #8)",4.27,Fantasy|Urban Fantasy|Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Fantasy|Shapeshifters|Werewolves
103111,X-Men: The Dark Phoenix Saga,4.26,Short Stories|Fiction|Literary Fiction|Contemporary
12617,Manufacturing Consent: The Political Economy of the Mass Media,4.22,Fantasy|Lgbt|Romance|M M Romance|Fiction
19307,Pippi in the South Seas,4.1,Fantasy|Fantasy|Dragons|Young Adult|Christian|Christian Fiction
12923,The Castle of Otranto,3.18,Nonfiction|Crime|True Crime|Biography|Autobiography|Memoir|Mystery|Crime
40471,Outer Dark,3.88,Fiction|Music|Historical|Historical Fiction|Novels|Contemporary
20759641,"Endless Knight (The Arcana Chronicles, #2)",4.39,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Shapeshifters|Shapeshifters|Werewolves|Romance
40992,Shadow & Claw (The Book of the New Sun #1-2),4.04,Young Adult|Science Fiction|Dystopia|Science Fiction|Apocalyptic|Post Apocalyptic
23503361,Among the Ten Thousand Things,2.84,Science Fiction|Fantasy|Fiction
10878,"The Great Shark Hunt: Strange Tales from a Strange Time (The Gonzo Papers, #1)",4.07,Fiction|European Literature|German Literature
47730,The Complete Poems,4.28,Fiction|Adventure|Classics|European Literature|German Literature|Westerns
11830394,2312,3.43,Mystery|Fiction|Mystery|Crime|Classics|Mystery|Detective
119838,"Tears of a Tiger (Hazelwood High, #1)",4.16,Romance|M M Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Angels
6287290,Altar of Eden,4.01,Fantasy|European Literature|Spanish Literature
1011359,"Ouran High School Host Club, Vol. 2 (Ouran High School Host Club, #2)",4.46,Historical|Historical Fiction|Fiction|Historical|War|War|World War II|Adult|Cultural|France|Audiobook|Book Club|Adult Fiction
176326,"The Problem Child (The Sisters Grimm, #3)",4.27,Romance|Fantasy|Paranormal|Fantasy|Fiction|Romance|Contemporary Romance|Romance|Paranormal Romance
1206073,Washington's Crossing,4.11,Fiction|Cultural|Australia|Novels|Contemporary
4830,Shalimar the Clown,3.86,Philosophy|Nonfiction|Religion|Classics|Spirituality|Poetry|Cultural|China|Religion|Taoism|Self Help|Philosophy|Eastern Philosophy
8745,Desert Flower,4.09,Young Adult|Contemporary|Realistic Fiction|Sociology|Abuse|Dark|Fiction
615921,Halo: First Strike,4.12,Fiction|Cultural|France|Classics|European Literature|French Literature|Aviation
16117182,"Broken Silence (Silence, #2)",4.14,Science Fiction|Fiction|Thriller|Adventure|Fantasy
4076,In Search of Excellence: Lessons from America's Best-Run Companies,3.91,New Adult|Historical|Young Adult|Historical|Historical Fiction|Fiction|Adventure|Adult|Novels|Mystery|Young Adult|Teen
17899392,First Love,3.76,Mystery|Mystery|Crime|Fiction|Thriller|Cultural|Sweden|European Literature|Scandinavian Literature
107029,"The Batman Chronicles, Vol. 1",3.99,Business|Nonfiction
12878300,Fearless: The Heroic Story of One Navy SEAL's Sacrifice in the Hunt for Osama Bin Laden and the Unwavering Devotion of the Woman Who Loved Him,4.53,Childrens|Childrens|Picture Books|Fiction
7879278,"Waterfall (River of Time, #1)",4.04,Fantasy|Young Adult|Paranormal|Vampires|Fiction|Romance
20890479,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",4.04,Fiction|Novels|Contemporary|Literature|American|Literature|Literary Fiction|The United States Of America|New York|Literature|21st Century|Historical|Historical Fiction
15559,"Morgawr (The Voyage of the Jerle Shannara, #3)",3.96,Christian Fiction|Christian|Fiction|Romance
116053,September,4.12,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
4808763,The Last Question,4.58,Christian Fiction|Christian|Fiction|Romance
52783,Henderson the Rain King,3.79,Fantasy|Dungeons and Dragons|Forgotten Realms|Fiction
9654,Fear of Flying,3.44,Fiction|Novels
9349915,Red Riding Hood,3.51,Writing|Essays|Nonfiction|Autobiography|Memoir|History|Writing|Journalism
4765642,Stay Hungry Stay Foolish,3.62,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fantasy|Magic|Romance|Paranormal|Vampires
6694,The Giraffe and the Pelly and Me,3.8,Science Fiction|Fiction|Space|Space Opera|Romance
17934521,Shotgun Lovesongs,3.78,Science Fiction|Fantasy|Fiction
671724,"The Death of Kings (Emperor, #2)",4.25,Psychology|Nonfiction|Biography|Psychology|Counselling
106882,French Women Don't Get Fat: The Secret of Eating for Pleasure,3.48,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Adult
289601,"A Certain Slant of Light (Light, #1)",3.83,Politics|Economics|Nonfiction|History|Philosophy
493455,"The Uglies Trilogy (Uglies, #1-3)",4.06,Music|Biography|Nonfiction|Biography|Autobiography|Autobiography|Memoir
22693231,The Bone Tree,4.18,Fiction|Magical Realism|Mystery|Fantasy|Romance
78971,False Impression,3.67,Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Shapeshifters|Werewolves|Paranormal|Shapeshifters
13105527,I Wrote This For You,4.17,Young Adult|Science Fiction|Dystopia|Science Fiction|Horror
56913,Barefoot in Paris,4.19,Science Fiction|Fantasy|Fiction
204045,"Naruto, Vol. 05: Exam Hell (Naruto, #5)",4.44,Contemporary|Abandoned|Fiction|Literature|World War II|Holocaust
347577,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",4.06,Romance|Romance|Contemporary Romance|Contemporary|Adult Fiction|Erotica
16056862,"The Unwanted Wife (Unwanted, #1)",3.94,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy
29991719,"Royally Screwed (Royally, #1)",4.11,Fiction|Contemporary|Historical|Historical Fiction|European Literature|British Literature|Novels
6239873,"Splendor (Luxe, #4)",3.84,Fantasy|Young Adult|Short Stories|Fantasy|Paranormal|Fantasy|Magic
31175,The Professor,3.56,Nonfiction|War|Military Fiction|History|War|Biography|Autobiography|Memoir|Military|Military History
9815702,"Drink Deep (Chicagoland Vampires, #5)",4.12,Nonfiction|History|Writing|Books About Books
4653511,رجال في الشمس,4.16,Young Adult|Science Fiction|Science Fiction|Dystopia
132391,The Little Mermaid,4.02,Sports|Baseball|Sports and Games|Sports|Nonfiction|History|Reference
207687,"Big Boned (Heather Wells, #3)",3.84,Sequential Art|Comics|Sequential Art|Graphic Novels|Fantasy|Fiction|Horror|Graphic Novels Comics
330760,The Subterraneans,3.68,Romance|Cultural|France|Fiction
181400,The Tale of Three Trees,4.52,Paranormal|Vampires|Fantasy|Paranormal|Young Adult|Fantasy|Fantasy|Supernatural
419103,"Sin City, Vol. 3: The Big Fat Kill (Sin City, #3)",4.1,Young Adult|Contemporary|Lgbt|Fiction
16341,"The Moving Finger (Miss Marple, #4)",3.84,Young Adult|Fiction|Fantasy|Contemporary|Magical Realism|Romance
392217,"Hornet's Nest (Andy Brazil, #1)",3.28,Dark|Romance|New Adult|Contemporary
126066,The Sacred Romance Drawing Closer To The Heart Of God,4.0,Romance|M M Romance|Romance|Contemporary
236056,There's a Boy in the Girls' Bathroom,3.95,Young Adult|Contemporary|Romance
17233800,"Crash into You (Pushing the Limits, #3)",4.28,War|Biography|Nonfiction|Modern|History|True Story|Autobiography|Memoir|Adventure
7993566,Colonel Roosevelt,4.1,Christian Fiction|Christian|Fiction|Romance
65336,Selected Poems,4.15,Fiction|Classics|Historical|Historical Fiction|American|Southern|Literature
77786,"Vision of the Future (Star Wars: The Hand of Thrawn, #2)",4.06,Travel|Nonfiction|Environment|Nature|Autobiography|Memoir|Adventure|Philosophy
6449422,"1Q84 BOOK 2 (1Q84, #2)",4.04,Historical|Historical Fiction|Young Adult|Fantasy|Childrens|Fiction|Historical
20439328,How to Be Both,3.61,Mystery|Young Adult|Fiction|Childrens|Middle Grade|Childrens
85989,"Princess on the Brink (The Princess Diaries, #8)",3.7,Fantasy|Fiction|Young Adult|Science Fiction
341281,The Woodlanders,3.82,Fiction|Classics|Education
17934385,Tempting Fate,3.59,Fantasy|Science Fiction|Fiction|Fantasy|Epic Fantasy
4071018,While My Sister Sleeps,3.82,Poetry|Classics|Horror|Fiction|Romance|Gothic
419083,Killing Pablo: The Hunt for the World's Greatest Outlaw,3.93,Biography
15015218,Gold,3.68,Fantasy|Childrens|Middle Grade|Childrens|Fiction|Young Adult
3064985,"Wondrous Strange (Wondrous Strange, #1)",3.69,Young Adult|Fiction|Realistic Fiction|Contemporary|Womens Fiction|Chick Lit|Young Adult|Teen
10395,How Soccer Explains the World,3.76,Asian Literature|Turkish Literature|Cultural|Turkish|Fiction|Roman
45974,The Book of Disquiet,4.5,Mystery|Fiction|Mystery|Crime|Classics
12791521,"Batman: Earth One, Volume 1",4.06,
12475019,Some Assembly Required: A Journal of My Son's First Son,3.61,New Adult|Romance|Contemporary|Romance|Contemporary Romance
583924,"Undead and Unappreciated (Undead, #3)",3.88,Religion|Islam|Religion
20980959,"Blue Labyrinth (Pendergast, #14)",4.11,Science Fiction|Dystopia|Fiction|Science Fiction
7940589,Malcolm X: A Life of Reinvention,4.2,Young Adult|Thriller|Suspense|Contemporary|Fiction
32349,Mutant Message Down Under,3.79,Young Adult|Science Fiction|Dystopia|Fantasy|Science Fiction
4769247,"Ashes of Midnight (Midnight Breed, #6)",4.19,Fantasy|Young Adult|Romance|Science Fiction|Time Travel|Fantasy|Magic|Historical|Historical Fiction|Did Not Finish|Young Adult|Young Adult Fantasy|Young Adult|Teen|Fiction
112879,"Once Upon a Crime (The Sisters Grimm, #4)",4.26,Mystery|Mystery|Crime|Fiction|Thriller|Cultural|Sweden|European Literature|Scandinavian Literature
168814,Keys to Drawing,4.0,Fiction|Thriller|War|Science Fiction|Classics
158988,"Fables, Vol. 9: Sons of Empire",4.24,Dark|Adult Fiction|Erotica|Adult Fiction
1233478,"Embrace the Night (Cassandra Palmer, #3)",4.09,Fiction|Novels|European Literature|German Literature|Classics|Cultural|Germany|Literature
171624,"The Ipcress File (Secret File, #1)",3.94,Young Adult|Science Fiction|Dystopia|Science Fiction
158944,The Fannie Farmer Cookbook: Anniversary,4.1,Fantasy|Young Adult|Romance|Retellings
3240691,واحة الغروب,3.82,Young Adult|Childrens|Middle Grade|Fiction|Contemporary|Adult|Action|Novels|New Adult|Adventure|Young Adult|Teen
7862725,"Branded (Fall of Angels, #1)",3.7,Travel|Nonfiction|Cultural|Asia|Autobiography|Memoir
27208,The Third Policeman,4.02,Fiction|Magical Realism|Cultural|African American|Fantasy|Classics
4285768,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",4.11,History|Nonfiction|Travel|Northern Africa|Egypt|Cultural|India
273512,"Starlight (Warriors: The New Prophecy, #4)",4.28,Short Stories|Fiction|Cultural|France|Contemporary|European Literature|French Literature
13522957,"Feral Sins (The Phoenix Pack, #1)",4.12,Fiction|Classics|Literature|American|Humor
87424,Tintin in the Land of the Soviets (Tintin #1),3.67,Fantasy|Fiction|Fantasy|Urban Fantasy|Horror|Science Fiction
9998705,"Flash and Bones (Temperance Brennan, #14)",3.86,Fantasy|Horror|Fiction|Humor|Mystery|Holiday|Halloween
23453099,Eileen,3.38,Sequential Art|Graphic Novels|Fantasy|Sequential Art|Comics|Fiction
1566705,"Creation in Death (In Death, #25)",4.34,Science Fiction|Fiction|Apocalyptic|Post Apocalyptic
770040,Llama Llama Mad at Mama,4.28,Fiction|Classics|Historical|Historical Fiction|Cultural|China|Literature
18594594,Cop Town,3.88,Mystery|Young Adult|Adventure|Fiction|Spy Thriller|Espionage
165053,Graffiti World: Street Art from Five Continents,4.01,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fantasy|Magic|Romance|Paranormal|Vampires
1918702,Lon Po Po: A Red-Riding Hood Story from China,4.03,Science Fiction|Fiction|European Literature|Polish Literature|Short Stories
348632,The Blood of Flowers,3.95,Thriller|Fiction|Spy Thriller|Espionage|Action|Mystery
45181,"Five Children and It (Five Children, #1)",3.88,Fantasy|Fiction|Science Fiction Fantasy|Young Adult|Fantasy|Magic|Fantasy|High Fantasy|Fantasy|Epic Fantasy|Romance|Adventure|Adult
18387597,2 ضباط,3.64,Fantasy|Childrens
559889,"Flood Tide (Dirk Pitt, #14)",3.88,Horror|Novels|Gothic|Gothic|Southern Gothic|Contemporary
23299512,"This Savage Song (Monsters of Verity, #1)",4.14,Fiction|Cultural|Canada|Poetry|Literature|Novels
8456124,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)",4.05,Mystery|Fiction|Mystery|Crime|Mystery|Detective
5628753,Branded by Fire (Psy-Changeling #6),4.3,Erotica|Bdsm|Adult Fiction|Erotica|Romance|Dark|Contemporary
17838528,The Unexpected Everything,4.07,Romance|New Adult|Contemporary|Romance|Contemporary Romance
43799,Exit to Eden,3.55,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Demons|Romance|Fantasy|Paranormal|Angels
6654104,Percy Jackson & the Olympians:  The Ultimate Guide,4.12,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Fantasy
13239822,Alif the Unseen,3.84,Romance|Adult Fiction|Erotica
50001,The Complete Guide to Middle-Earth,4.17,Historical|Historical Fiction|Fiction|Cultural|China|Classics|Cultural|Asia
12449167,The Orchid House,3.8,Fiction|Philosophy|Spirituality|Self Help|Inspirational
29008738,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",4.29,Fiction|Lgbt|Contemporary
92845,"The Black Unicorn (Magic Kingdom of Landover, #2)",3.75,Nonfiction|Psychology|Business|Audiobook|Sociology
16076,The Awakening and Selected Stories,3.84,Young Adult|Science Fiction|Time Travel|Science Fiction|Science Fiction|Dystopia
2296567,Say You're One of Them,3.49,Romance|New Adult|Contemporary|Romance|Contemporary Romance
6688087,"The Crossing Places (Ruth Galloway, #1)",3.87,Young Adult|Romance|Womens Fiction|Chick Lit|Contemporary
721003,Peak (Peak #1),3.98,Fiction|Feminism|Cultural|African American|Cultural|Africa
39799,"One Step Behind  (Kurt Wallander, #7)",4.08,Science Fiction|Fiction|Fantasy
825473,The Devil's Alternative,4.0,Young Adult|Mystery|Romance
29430788,Faithful,4.02,Fiction|Cultural|Canada|Classics|Literature
138684,"Sovereign (Matthew Shardlake, #3)",4.28,Thriller|Fiction|Adventure|Mystery|Action
76179,Envy,4.15,Classics|Young Adult|Historical|Historical Fiction|Fiction|Childrens
440960,Batman and Son,3.81,Science Fiction|Young Adult|Science Fiction|Dystopia|Fiction
101255,On Food and Cooking: The Science and Lore of the Kitchen,4.48,Nonfiction|Biography|Christian|Autobiography|Memoir
668710,"Magic and Other Misdemeanors (The Sisters Grimm, #5)",4.29,Historical|Historical Fiction|Fiction|Historical
9962040,"In Bed with a Highlander (McCabe Trilogy, #1)",4.05,Young Adult|Science Fiction|Fiction|Mystery
577283,The Confessions of Nat Turner,3.96,Mystery|Young Adult|Thriller|Suspense|Young Adult|Teen|Horror
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,3.84,Sequential Art|Graphic Novels|Sequential Art|Comics|Fantasy|Fiction
1347837,"Rule of Two (Star Wars: Darth Bane, #2)",4.15,Christian Fiction|Young Adult|Fiction|Christian|Mystery|Thriller
9712341,A Girl Like You,3.95,Young Adult|Science Fiction|Dystopia|Science Fiction|Fantasy
25056528,"Sincerely, Carter (Sincerely Carter, #1)",4.1,Young Adult|Poetry|Fiction|Realistic Fiction|Young Adult|Teen
7081,The Android's Dream,3.97,Fiction|Classics|Literature|Novels
3291,The Stories of Eva Luna,3.96,Thriller|Mystery|Crime|Mystery|Fiction
7579,Awakening the Buddha Within: Tibetan Wisdom for the Western World,4.18,Plays|Theatre|Cultural|Romania|Academic|School|Plays
11821514,Long Time Coming,3.77,Science Fiction|Fiction|Apocalyptic|Post Apocalyptic|Fantasy
33906,Story of a Girl,3.67,Fiction|Contemporary|Literary Fiction|Novels
18078028,High Heat (Jack Reacher #17.5),3.93,Young Adult|Realistic Fiction|Contemporary|Fiction|Sociology|Abuse|Romance
23287179,Orphan Number Eight,3.69,Plays|Classics|Drama|Fiction|Humor|Plays|Theatre|Mystery
13252406,"Delusion in Death (In Death, #35)",4.31,Fiction|Historical|Historical Fiction|Mystery|Romance|Thriller|European Literature|Portuguese Literature
504369,"Field of Dishonor (Honor Harrington, #4)",4.19,Fiction|Fantasy|Horror|Humor
13235689,How Music Works,3.95,Fiction|Cultural|Canada|Feminism|Classics
18404093,Save the Date,3.87,Science Fiction|Steampunk|Young Adult|Adventure|Fantasy|Science Fiction|Fiction
10006,Oracle Night,3.77,Fiction|Magical Realism|Contemporary|Mystery
40526,"Time and Again (Time, #1)",3.98,Science Fiction|Space|Space Opera|Fiction
22027055,One Lavender Ribbon,3.78,Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance|Paranormal|Demons|Paranormal|Angels
1022866,Run Baby Run,4.21,Fantasy|Fiction
539282,Fences (The Century Cycle #6),3.84,Romance|New Adult|Music|Contemporary
78629,Tortured for Christ N/E,4.34,Young Adult|Short Stories|Romance
25663717,The Two-Family House,3.94,Nonfiction|Short Stories
30636,Miracles,4.08,Young Adult|Fantasy|Paranormal|Fantasy|Fantasy|Urban Fantasy
